"","beeID","plantID","monthID","obs"
"22477",14,484,4,0
"22478",14,485,3,0
"22479",14,485,4,0
"22480",14,485,5,0
"22481",14,485,6,0
"22482",14,485,7,0
"22483",14,485,8,0
"22484",14,485,9,0
"22485",14,486,4,0
"22486",14,486,5,0
"22487",14,486,6,0
"22488",14,487,3,0
"22489",14,487,4,0
"22490",14,487,5,0
"22491",14,489,3,0
"22492",14,489,4,0
"22493",14,489,5,0
"22494",14,489,6,0
"22495",14,490,3,0
"22496",14,490,4,0
"22497",14,490,5,0
"22498",14,491,4,0
"22499",14,491,5,0
"22500",14,492,3,0
"22501",14,492,4,0
"22502",14,492,5,0
"22503",14,492,6,0
"22504",14,493,5,0
"22505",14,493,6,0
"22506",14,494,3,0
"22507",14,494,4,0
"22508",14,494,5,0
"22509",14,494,6,0
"22510",14,494,7,0
"22511",14,495,3,0
"22512",14,495,4,0
"22513",14,495,5,0
"22514",14,496,5,0
"22515",14,496,6,0
"22516",14,496,7,0
"22517",14,497,5,0
"22518",14,497,6,0
"22519",14,497,7,0
"22520",14,498,4,0
"22521",14,498,5,0
"22522",14,498,6,0
"22523",14,498,7,0
"22524",14,498,8,0
"22525",14,499,4,0
"22526",14,499,5,0
"22527",14,499,6,0
"22528",14,500,4,0
"22529",14,500,5,0
"22530",14,500,6,0
"22531",14,501,3,0
"22532",14,501,4,0
"22533",14,502,4,0
"22534",14,502,5,0
"22535",14,502,6,0
"22536",14,503,6,0
"22537",14,503,7,0
"22538",14,503,8,0
"22539",14,504,3,0
"22540",14,504,4,0
"22541",14,504,5,0
"22542",14,504,6,0
"22543",14,505,3,0
"22544",14,505,4,0
"22545",14,505,5,0
"22546",14,505,6,0
"22547",14,506,3,0
"22548",14,506,4,0
"22549",14,507,4,0
"22550",14,507,5,0
"22551",14,508,4,0
"22552",14,508,5,0
"22553",14,509,4,0
"22554",14,509,5,0
"22555",14,509,6,0
"22556",14,509,7,0
"22557",14,509,8,0
"22558",14,509,9,0
"22559",14,510,4,0
"22560",14,510,5,0
"22561",14,510,6,0
"22562",14,510,7,0
"22563",14,510,8,0
"22564",14,510,9,0
"22565",14,511,4,0
"22566",14,511,5,0
"22567",14,511,6,0
"22568",14,511,7,0
"22569",14,511,8,0
"22570",14,511,9,0
"22571",14,512,5,0
"22572",14,512,6,0
"22573",14,512,7,0
"22574",14,512,8,0
"22575",14,513,4,0
"22576",14,513,5,0
"22577",14,513,6,0
"22578",14,513,7,0
"22579",14,514,3,0
"22580",14,514,4,0
"22581",14,514,5,0
"22582",14,515,3,0
"22583",14,515,4,0
"22584",14,515,5,0
"22585",14,515,6,0
"22586",14,515,7,0
"22587",14,516,6,0
"22588",14,516,7,0
"22589",14,516,8,0
"22590",14,516,9,0
"22591",15,1,3,0
"22592",15,2,3,0
"22593",15,2,4,0
"22594",15,2,5,0
"22595",15,2,6,0
"22596",15,2,7,0
"22597",15,3,3,0
"22598",15,3,4,0
"22599",15,3,5,0
"22600",15,3,6,0
"22601",15,3,7,0
"22602",15,4,3,0
"22603",15,4,4,0
"22604",15,4,5,0
"22605",15,4,6,0
"22606",15,4,7,0
"22607",15,5,3,0
"22608",15,5,4,0
"22609",15,5,5,0
"22610",15,5,6,0
"22611",15,5,7,0
"22612",15,6,5,0
"22613",15,6,6,0
"22614",15,6,7,0
"22615",15,7,4,0
"22616",15,7,5,0
"22617",15,7,6,0
"22618",15,7,7,0
"22619",15,8,4,0
"22620",15,8,5,0
"22621",15,8,6,0
"22622",15,8,7,0
"22623",15,9,5,0
"22624",15,9,6,0
"22625",15,9,7,0
"22626",15,10,5,0
"22627",15,10,6,0
"22628",15,10,7,0
"22629",15,11,6,0
"22630",15,11,7,0
"22631",15,12,3,0
"22632",15,12,4,0
"22633",15,12,5,0
"22634",15,13,4,0
"22635",15,13,5,0
"22636",15,14,3,0
"22637",15,14,4,0
"22638",15,14,5,0
"22639",15,14,6,0
"22640",15,15,3,0
"22641",15,15,4,0
"22642",15,15,5,0
"22643",15,15,6,0
"22644",15,16,3,0
"22645",15,16,4,0
"22646",15,17,5,0
"22647",15,17,6,0
"22648",15,17,7,0
"22649",15,18,7,0
"22650",15,19,3,0
"22651",15,19,4,0
"22652",15,20,4,0
"22653",15,20,5,0
"22654",15,20,6,0
"22655",15,20,7,0
"22656",15,21,4,0
"22657",15,21,5,0
"22658",15,21,6,0
"22659",15,22,5,0
"22660",15,22,6,0
"22661",15,22,7,0
"22662",15,23,3,0
"22663",15,23,4,0
"22664",15,23,5,0
"22665",15,24,3,0
"22666",15,24,4,0
"22667",15,24,5,0
"22668",15,25,3,0
"22669",15,25,4,0
"22670",15,26,3,0
"22671",15,26,4,0
"22672",15,26,5,0
"22673",15,27,5,0
"22674",15,27,6,0
"22675",15,27,7,0
"22676",15,28,4,0
"22677",15,28,5,0
"22678",15,28,6,0
"22679",15,29,4,0
"22680",15,29,5,0
"22681",15,29,6,0
"22682",15,30,6,0
"22683",15,30,7,0
"22684",15,31,3,0
"22685",15,31,4,0
"22686",15,31,5,0
"22687",15,32,4,0
"22688",15,32,5,0
"22689",15,32,6,0
"22690",15,32,7,0
"22691",15,33,4,0
"22692",15,33,5,0
"22693",15,34,6,0
"22694",15,34,7,0
"22695",15,35,3,0
"22696",15,35,4,0
"22697",15,35,5,0
"22698",15,36,3,0
"22699",15,36,4,0
"22700",15,36,5,0
"22701",15,36,6,0
"22702",15,37,6,0
"22703",15,37,7,0
"22704",15,38,7,0
"22705",15,39,5,0
"22706",15,39,6,0
"22707",15,39,7,0
"22708",15,40,4,0
"22709",15,40,5,0
"22710",15,40,6,0
"22711",15,40,7,0
"22712",15,41,5,0
"22713",15,41,6,0
"22714",15,41,7,0
"22715",15,42,6,0
"22716",15,42,7,0
"22717",15,44,5,0
"22718",15,44,6,0
"22719",15,44,7,0
"22720",15,45,5,0
"22721",15,45,6,0
"22722",15,46,3,0
"22723",15,46,4,0
"22724",15,48,3,0
"22725",15,48,4,0
"22726",15,48,5,0
"22727",15,48,6,0
"22728",15,49,4,0
"22729",15,49,5,0
"22730",15,49,6,0
"22731",15,50,4,0
"22732",15,50,5,0
"22733",15,50,6,0
"22734",15,50,7,0
"22735",15,51,4,0
"22736",15,51,5,0
"22737",15,51,6,0
"22738",15,51,7,0
"22739",15,52,5,0
"22740",15,52,6,0
"22741",15,52,7,0
"22742",15,53,7,0
"22743",15,54,4,0
"22744",15,54,5,0
"22745",15,54,6,0
"22746",15,54,7,0
"22747",15,55,5,0
"22748",15,55,6,0
"22749",15,55,7,0
"22750",15,56,5,0
"22751",15,56,6,0
"22752",15,56,7,0
"22753",15,57,6,0
"22754",15,57,7,0
"22755",15,58,6,0
"22756",15,58,7,0
"22757",15,59,3,0
"22758",15,59,4,0
"22759",15,59,5,0
"22760",15,60,5,0
"22761",15,60,6,0
"22762",15,60,7,0
"22763",15,61,4,0
"22764",15,61,5,0
"22765",15,61,6,0
"22766",15,61,7,0
"22767",15,62,5,0
"22768",15,62,6,0
"22769",15,62,7,0
"22770",15,63,5,0
"22771",15,63,6,0
"22772",15,63,7,0
"22773",15,64,6,0
"22774",15,64,7,0
"22775",15,65,3,0
"22776",15,65,4,0
"22777",15,65,5,0
"22778",15,65,6,0
"22779",15,67,6,0
"22780",15,67,7,0
"22781",15,68,6,0
"22782",15,68,7,0
"22783",15,69,5,0
"22784",15,69,6,0
"22785",15,69,7,0
"22786",15,70,3,0
"22787",15,70,4,0
"22788",15,70,5,0
"22789",15,70,6,0
"22790",15,70,7,0
"22791",15,71,5,0
"22792",15,71,6,0
"22793",15,71,7,0
"22794",15,72,4,0
"22795",15,72,5,0
"22796",15,72,6,0
"22797",15,72,7,0
"22798",15,73,5,0
"22799",15,73,6,0
"22800",15,73,7,0
"22801",15,74,7,0
"22802",15,75,4,0
"22803",15,75,5,0
"22804",15,75,6,0
"22805",15,75,7,0
"22806",15,76,3,0
"22807",15,76,4,0
"22808",15,76,5,0
"22809",15,76,6,0
"22810",15,76,7,0
"22811",15,77,5,0
"22812",15,77,6,0
"22813",15,77,7,0
"22814",15,78,3,0
"22815",15,78,4,0
"22816",15,78,5,0
"22817",15,78,6,0
"22818",15,78,7,0
"22819",15,79,6,0
"22820",15,79,7,0
"22821",15,80,6,0
"22822",15,80,7,0
"22823",15,81,6,0
"22824",15,81,7,0
"22825",15,82,3,0
"22826",15,82,4,0
"22827",15,82,5,0
"22828",15,82,6,0
"22829",15,82,7,0
"22830",15,83,6,0
"22831",15,83,7,0
"22832",15,84,3,0
"22833",15,84,4,0
"22834",15,84,5,0
"22835",15,84,6,0
"22836",15,85,5,0
"22837",15,85,6,0
"22838",15,85,7,0
"22839",15,86,7,0
"22840",15,87,5,0
"22841",15,87,6,0
"22842",15,87,7,0
"22843",15,88,5,0
"22844",15,88,6,0
"22845",15,88,7,0
"22846",15,89,3,0
"22847",15,89,4,0
"22848",15,89,5,0
"22849",15,89,6,0
"22850",15,90,3,0
"22851",15,90,4,0
"22852",15,90,5,0
"22853",15,92,3,0
"22854",15,92,4,0
"22855",15,92,5,0
"22856",15,93,3,0
"22857",15,93,4,0
"22858",15,93,5,0
"22859",15,94,3,0
"22860",15,94,4,0
"22861",15,94,5,0
"22862",15,94,6,0
"22863",15,95,4,0
"22864",15,95,5,0
"22865",15,95,6,0
"22866",15,96,4,0
"22867",15,96,5,0
"22868",15,96,6,0
"22869",15,97,4,0
"22870",15,97,5,0
"22871",15,97,6,0
"22872",15,97,7,0
"22873",15,98,5,0
"22874",15,98,6,0
"22875",15,98,7,0
"22876",15,99,3,0
"22877",15,99,4,0
"22878",15,99,5,0
"22879",15,100,4,0
"22880",15,100,5,0
"22881",15,100,6,0
"22882",15,100,7,0
"22883",15,101,6,0
"22884",15,101,7,0
"22885",15,102,4,0
"22886",15,102,5,0
"22887",15,103,4,0
"22888",15,103,5,0
"22889",15,103,6,0
"22890",15,103,7,0
"22891",15,104,5,0
"22892",15,104,6,0
"22893",15,104,7,0
"22894",15,105,4,0
"22895",15,105,5,0
"22896",15,106,3,0
"22897",15,106,4,0
"22898",15,106,5,0
"22899",15,107,4,0
"22900",15,107,5,0
"22901",15,108,3,0
"22902",15,108,4,0
"22903",15,108,5,0
"22904",15,108,6,0
"22905",15,109,6,0
"22906",15,109,7,0
"22907",15,110,6,0
"22908",15,110,7,0
"22909",15,111,3,0
"22910",15,111,4,0
"22911",15,111,5,0
"22912",15,112,3,0
"22913",15,112,4,0
"22914",15,112,5,0
"22915",15,112,6,0
"22916",15,112,7,0
"22917",15,113,3,0
"22918",15,113,4,0
"22919",15,113,5,0
"22920",15,113,6,0
"22921",15,113,7,0
"22922",15,114,7,0
"22923",15,115,6,0
"22924",15,115,7,0
"22925",15,116,5,0
"22926",15,116,6,0
"22927",15,116,7,0
"22928",15,117,4,0
"22929",15,117,5,0
"22930",15,117,6,0
"22931",15,118,4,0
"22932",15,118,5,0
"22933",15,118,6,0
"22934",15,118,7,0
"22935",15,119,3,0
"22936",15,119,4,0
"22937",15,120,6,0
"22938",15,120,7,0
"22939",15,121,4,0
"22940",15,121,5,0
"22941",15,121,6,0
"22942",15,121,7,0
"22943",15,122,3,0
"22944",15,122,4,0
"22945",15,122,5,0
"22946",15,122,6,0
"22947",15,122,7,0
"22948",15,123,7,0
"22949",15,124,3,0
"22950",15,124,4,0
"22951",15,124,5,0
"22952",15,124,6,0
"22953",15,124,7,0
"22954",15,125,3,0
"22955",15,125,4,0
"22956",15,125,5,0
"22957",15,125,6,0
"22958",15,125,7,0
"22959",15,126,4,0
"22960",15,126,5,0
"22961",15,126,6,0
"22962",15,127,5,0
"22963",15,127,6,0
"22964",15,127,7,0
"22965",15,129,6,0
"22966",15,129,7,0
"22967",15,131,3,0
"22968",15,131,4,0
"22969",15,131,5,0
"22970",15,132,7,0
"22971",15,133,7,0
"22972",15,134,3,0
"22973",15,134,4,0
"22974",15,134,5,0
"22975",15,134,6,0
"22976",15,134,7,0
"22977",15,135,3,0
"22978",15,136,4,0
"22979",15,136,5,0
"22980",15,137,3,0
"22981",15,137,4,0
"22982",15,137,5,0
"22983",15,138,4,0
"22984",15,138,5,0
"22985",15,138,6,0
"22986",15,138,7,0
"22987",15,139,3,0
"22988",15,139,4,0
"22989",15,139,5,0
"22990",15,140,7,0
"22991",15,141,7,0
"22992",15,142,3,0
"22993",15,142,4,0
"22994",15,142,5,0
"22995",15,143,4,0
"22996",15,143,5,0
"22997",15,144,3,0
"22998",15,144,4,0
"22999",15,144,5,0
"23000",15,145,3,0
"23001",15,145,4,0
"23002",15,145,5,0
"23003",15,145,6,0
"23004",15,145,7,0
"23005",15,146,4,0
"23006",15,146,5,0
"23007",15,146,6,0
"23008",15,146,7,0
"23009",15,147,7,0
"23010",15,148,3,0
"23011",15,148,4,0
"23012",15,148,5,0
"23013",15,149,3,0
"23014",15,149,4,0
"23015",15,149,5,0
"23016",15,150,3,0
"23017",15,150,4,0
"23018",15,150,5,0
"23019",15,150,6,0
"23020",15,151,3,0
"23021",15,152,3,0
"23022",15,152,4,0
"23023",15,153,3,0
"23024",15,153,4,0
"23025",15,154,3,0
"23026",15,154,4,0
"23027",15,155,4,0
"23028",15,155,5,0
"23029",15,155,6,0
"23030",15,155,7,0
"23031",15,156,3,0
"23032",15,156,4,0
"23033",15,156,5,0
"23034",15,156,6,0
"23035",15,157,3,0
"23036",15,157,4,0
"23037",15,157,5,0
"23038",15,157,6,0
"23039",15,157,7,0
"23040",15,158,3,0
"23041",15,158,4,0
"23042",15,158,5,0
"23043",15,158,6,0
"23044",15,158,7,0
"23045",15,159,3,0
"23046",15,159,4,0
"23047",15,160,3,0
"23048",15,161,3,0
"23049",15,161,4,0
"23050",15,161,5,0
"23051",15,161,6,0
"23052",15,162,3,0
"23053",15,162,4,0
"23054",15,162,5,0
"23055",15,162,6,0
"23056",15,163,3,0
"23057",15,163,4,0
"23058",15,163,5,0
"23059",15,164,3,0
"23060",15,164,4,0
"23061",15,164,5,0
"23062",15,164,6,0
"23063",15,164,7,0
"23064",15,165,3,0
"23065",15,165,4,0
"23066",15,165,5,0
"23067",15,165,6,0
"23068",15,165,7,0
"23069",15,166,3,0
"23070",15,166,4,0
"23071",15,166,5,0
"23072",15,167,3,0
"23073",15,167,4,0
"23074",15,167,5,0
"23075",15,167,6,0
"23076",15,167,7,0
"23077",15,168,3,0
"23078",15,168,4,0
"23079",15,168,5,0
"23080",15,169,3,0
"23081",15,169,4,0
"23082",15,169,5,0
"23083",15,170,3,0
"23084",15,170,4,0
"23085",15,170,5,0
"23086",15,170,6,0
"23087",15,170,7,0
"23088",15,171,3,0
"23089",15,171,4,0
"23090",15,171,5,0
"23091",15,171,6,0
"23092",15,171,7,0
"23093",15,172,5,0
"23094",15,172,6,0
"23095",15,172,7,0
"23096",15,173,3,0
"23097",15,173,4,0
"23098",15,174,3,0
"23099",15,174,4,0
"23100",15,174,5,0
"23101",15,174,6,0
"23102",15,174,7,0
"23103",15,175,4,0
"23104",15,175,5,0
"23105",15,175,6,0
"23106",15,175,7,0
"23107",15,176,3,0
"23108",15,176,4,0
"23109",15,177,3,0
"23110",15,177,4,0
"23111",15,178,3,0
"23112",15,178,4,0
"23113",15,178,5,0
"23114",15,179,3,0
"23115",15,179,4,0
"23116",15,179,5,0
"23117",15,179,6,0
"23118",15,180,4,0
"23119",15,180,5,0
"23120",15,180,6,0
"23121",15,180,7,0
"23122",15,181,7,0
"23123",15,182,5,0
"23124",15,182,6,0
"23125",15,183,4,0
"23126",15,183,5,0
"23127",15,183,6,0
"23128",15,184,4,0
"23129",15,184,5,0
"23130",15,184,6,0
"23131",15,185,4,0
"23132",15,185,5,0
"23133",15,185,6,0
"23134",15,186,4,0
"23135",15,186,5,0
"23136",15,186,6,0
"23137",15,186,7,0
"23138",15,187,4,0
"23139",15,187,5,0
"23140",15,187,6,0
"23141",15,187,7,0
"23142",15,188,4,0
"23143",15,188,5,0
"23144",15,188,6,0
"23145",15,188,7,0
"23146",15,189,4,0
"23147",15,189,5,0
"23148",15,189,6,0
"23149",15,189,7,0
"23150",15,190,3,0
"23151",15,190,4,0
"23152",15,190,5,0
"23153",15,191,4,0
"23154",15,191,5,0
"23155",15,191,6,0
"23156",15,194,4,0
"23157",15,194,5,0
"23158",15,194,6,0
"23159",15,195,3,0
"23160",15,195,4,0
"23161",15,196,4,0
"23162",15,196,5,0
"23163",15,196,6,0
"23164",15,196,7,0
"23165",15,197,3,0
"23166",15,197,4,0
"23167",15,197,5,0
"23168",15,197,6,0
"23169",15,198,4,0
"23170",15,198,5,0
"23171",15,198,6,0
"23172",15,198,7,0
"23173",15,200,4,0
"23174",15,200,5,0
"23175",15,201,3,0
"23176",15,201,4,0
"23177",15,201,5,0
"23178",15,202,4,0
"23179",15,202,5,0
"23180",15,202,6,0
"23181",15,202,7,0
"23182",15,203,4,0
"23183",15,203,5,0
"23184",15,204,3,0
"23185",15,204,4,0
"23186",15,204,5,0
"23187",15,204,6,0
"23188",15,204,7,0
"23189",15,207,3,0
"23190",15,207,4,0
"23191",15,207,5,0
"23192",15,207,6,0
"23193",15,207,7,0
"23194",15,208,7,0
"23195",15,209,3,0
"23196",15,209,4,0
"23197",15,209,5,0
"23198",15,209,6,0
"23199",15,210,3,0
"23200",15,210,4,0
"23201",15,210,5,0
"23202",15,210,6,0
"23203",15,210,7,0
"23204",15,211,6,0
"23205",15,211,7,0
"23206",15,212,3,0
"23207",15,212,4,0
"23208",15,212,5,0
"23209",15,213,4,0
"23210",15,213,5,0
"23211",15,214,3,0
"23212",15,214,4,0
"23213",15,214,5,0
"23214",15,214,6,0
"23215",15,214,7,0
"23216",15,215,3,0
"23217",15,215,4,0
"23218",15,215,5,0
"23219",15,215,6,0
"23220",15,215,7,0
"23221",15,216,3,0
"23222",15,216,4,0
"23223",15,216,5,0
"23224",15,216,6,0
"23225",15,216,7,0
"23226",15,218,3,0
"23227",15,218,4,0
"23228",15,218,5,0
"23229",15,218,6,0
"23230",15,218,7,0
"23231",15,219,3,0
"23232",15,219,4,0
"23233",15,219,5,0
"23234",15,219,6,0
"23235",15,220,4,0
"23236",15,220,5,0
"23237",15,220,6,0
"23238",15,220,7,0
"23239",15,221,3,0
"23240",15,221,4,0
"23241",15,221,5,0
"23242",15,221,6,0
"23243",15,221,7,0
"23244",15,222,5,0
"23245",15,222,6,0
"23246",15,223,7,0
"23247",15,224,3,0
"23248",15,224,4,0
"23249",15,224,5,0
"23250",15,224,6,0
"23251",15,224,7,0
"23252",15,225,3,0
"23253",15,225,4,0
"23254",15,225,5,0
"23255",15,225,6,0
"23256",15,225,7,0
"23257",15,226,3,0
"23258",15,226,4,0
"23259",15,226,5,0
"23260",15,227,4,0
"23261",15,227,5,0
"23262",15,227,6,0
"23263",15,228,4,0
"23264",15,228,5,0
"23265",15,228,6,0
"23266",15,228,7,0
"23267",15,229,5,0
"23268",15,229,6,0
"23269",15,229,7,0
"23270",15,230,4,0
"23271",15,230,5,0
"23272",15,230,6,0
"23273",15,231,6,0
"23274",15,231,7,0
"23275",15,232,3,0
"23276",15,232,4,0
"23277",15,233,3,0
"23278",15,233,4,0
"23279",15,234,4,0
"23280",15,234,5,0
"23281",15,235,3,0
"23282",15,235,4,0
"23283",15,235,5,0
"23284",15,235,6,0
"23285",15,236,3,0
"23286",15,236,4,0
"23287",15,236,5,0
"23288",15,237,4,0
"23289",15,237,5,0
"23290",15,237,6,0
"23291",15,238,3,0
"23292",15,238,4,0
"23293",15,238,5,0
"23294",15,238,6,0
"23295",15,240,6,0
"23296",15,240,7,0
"23297",15,241,3,0
"23298",15,241,4,0
"23299",15,241,5,0
"23300",15,241,6,0
"23301",15,241,7,0
"23302",15,242,3,0
"23303",15,242,4,0
"23304",15,242,5,0
"23305",15,242,6,0
"23306",15,242,7,0
"23307",15,243,3,0
"23308",15,243,4,0
"23309",15,243,5,0
"23310",15,244,3,0
"23311",15,245,4,0
"23312",15,245,5,0
"23313",15,245,6,0
"23314",15,245,7,0
"23315",15,246,3,0
"23316",15,246,4,0
"23317",15,246,5,0
"23318",15,246,6,0
"23319",15,246,7,0
"23320",15,247,3,0
"23321",15,247,4,0
"23322",15,247,5,0
"23323",15,247,6,0
"23324",15,248,3,0
"23325",15,248,4,0
"23326",15,248,5,0
"23327",15,248,6,0
"23328",15,248,7,0
"23329",15,249,4,0
"23330",15,249,5,0
"23331",15,249,6,0
"23332",15,249,7,0
"23333",15,250,3,0
"23334",15,250,4,0
"23335",15,250,5,0
"23336",15,250,6,0
"23337",15,251,3,0
"23338",15,251,4,0
"23339",15,251,5,0
"23340",15,251,6,0
"23341",15,252,3,0
"23342",15,252,4,0
"23343",15,252,5,0
"23344",15,252,6,0
"23345",15,253,3,0
"23346",15,253,4,0
"23347",15,253,5,0
"23348",15,253,6,0
"23349",15,254,3,0
"23350",15,254,4,0
"23351",15,255,5,0
"23352",15,255,6,0
"23353",15,255,7,0
"23354",15,256,3,0
"23355",15,256,4,0
"23356",15,256,5,0
"23357",15,256,6,0
"23358",15,257,3,0
"23359",15,257,4,0
"23360",15,257,5,0
"23361",15,257,6,0
"23362",15,258,3,0
"23363",15,258,4,0
"23364",15,258,5,0
"23365",15,258,6,0
"23366",15,258,7,0
"23367",15,259,3,0
"23368",15,259,4,0
"23369",15,259,5,0
"23370",15,259,6,0
"23371",15,260,3,0
"23372",15,260,4,0
"23373",15,260,5,0
"23374",15,261,5,0
"23375",15,261,6,0
"23376",15,261,7,0
"23377",15,262,4,0
"23378",15,262,5,0
"23379",15,263,3,0
"23380",15,263,4,0
"23381",15,263,5,0
"23382",15,263,6,0
"23383",15,264,3,0
"23384",15,264,4,0
"23385",15,264,5,0
"23386",15,265,3,0
"23387",15,265,4,0
"23388",15,265,5,0
"23389",15,266,5,0
"23390",15,266,6,0
"23391",15,267,3,0
"23392",15,267,4,0
"23393",15,267,5,0
"23394",15,268,3,0
"23395",15,268,4,0
"23396",15,268,5,0
"23397",15,269,3,0
"23398",15,269,4,0
"23399",15,269,5,0
"23400",15,269,6,0
"23401",15,270,6,0
"23402",15,270,7,0
"23403",15,271,5,0
"23404",15,271,6,0
"23405",15,271,7,0
"23406",15,272,4,0
"23407",15,272,5,0
"23408",15,272,6,0
"23409",15,272,7,0
"23410",15,273,5,0
"23411",15,273,6,0
"23412",15,273,7,0
"23413",15,274,3,0
"23414",15,274,4,0
"23415",15,274,5,0
"23416",15,275,3,0
"23417",15,275,4,0
"23418",15,275,5,0
"23419",15,275,6,0
"23420",15,276,4,0
"23421",15,276,5,0
"23422",15,276,6,0
"23423",15,277,3,0
"23424",15,277,4,0
"23425",15,277,5,0
"23426",15,277,6,0
"23427",15,278,4,0
"23428",15,278,5,0
"23429",15,279,3,0
"23430",15,279,4,0
"23431",15,279,5,0
"23432",15,280,4,0
"23433",15,280,5,0
"23434",15,280,6,0
"23435",15,281,4,0
"23436",15,281,5,0
"23437",15,281,6,0
"23438",15,282,3,0
"23439",15,282,4,0
"23440",15,282,5,0
"23441",15,283,4,0
"23442",15,283,5,0
"23443",15,283,6,0
"23444",15,284,3,0
"23445",15,284,4,0
"23446",15,284,5,0
"23447",15,284,6,0
"23448",15,284,7,0
"23449",15,285,4,0
"23450",15,285,5,0
"23451",15,286,5,0
"23452",15,286,6,0
"23453",15,287,3,0
"23454",15,287,4,0
"23455",15,287,5,0
"23456",15,287,6,0
"23457",15,288,3,0
"23458",15,288,4,0
"23459",15,288,5,0
"23460",15,289,3,0
"23461",15,289,4,0
"23462",15,289,5,0
"23463",15,289,6,0
"23464",15,290,3,0
"23465",15,291,5,0
"23466",15,291,6,0
"23467",15,291,7,0
"23468",15,292,3,0
"23469",15,292,4,0
"23470",15,293,5,0
"23471",15,293,6,0
"23472",15,293,7,0
"23473",15,294,3,0
"23474",15,294,4,0
"23475",15,294,5,0
"23476",15,295,3,0
"23477",15,295,4,0
"23478",15,295,5,0
"23479",15,296,3,0
"23480",15,296,4,0
"23481",15,296,5,0
"23482",15,296,6,0
"23483",15,296,7,0
"23484",15,297,3,0
"23485",15,297,4,0
"23486",15,297,5,0
"23487",15,297,6,0
"23488",15,298,3,0
"23489",15,298,4,0
"23490",15,298,5,0
"23491",15,299,4,0
"23492",15,299,5,0
"23493",15,299,6,0
"23494",15,300,3,0
"23495",15,300,4,0
"23496",15,300,5,0
"23497",15,300,6,0
"23498",15,300,7,0
"23499",15,301,3,0
"23500",15,301,4,0
"23501",15,301,5,0
"23502",15,301,6,0
"23503",15,301,7,0
"23504",15,303,3,0
"23505",15,304,3,0
"23506",15,304,4,0
"23507",15,304,5,0
"23508",15,304,6,0
"23509",15,305,5,0
"23510",15,305,6,0
"23511",15,306,3,0
"23512",15,306,4,0
"23513",15,306,5,0
"23514",15,307,3,0
"23515",15,307,4,0
"23516",15,307,5,0
"23517",15,307,6,0
"23518",15,308,3,0
"23519",15,308,4,0
"23520",15,308,5,0
"23521",15,308,6,0
"23522",15,308,7,0
"23523",15,309,3,0
"23524",15,309,4,0
"23525",15,309,5,0
"23526",15,310,3,0
"23527",15,310,4,0
"23528",15,310,5,0
"23529",15,310,6,0
"23530",15,311,3,0
"23531",15,311,4,0
"23532",15,311,5,0
"23533",15,311,6,0
"23534",15,312,4,0
"23535",15,312,5,0
"23536",15,312,6,0
"23537",15,313,5,0
"23538",15,313,6,0
"23539",15,313,7,0
"23540",15,314,3,0
"23541",15,314,4,0
"23542",15,314,5,0
"23543",15,314,6,0
"23544",15,315,3,0
"23545",15,315,4,0
"23546",15,315,5,0
"23547",15,316,3,0
"23548",15,316,4,0
"23549",15,316,5,0
"23550",15,317,5,0
"23551",15,317,6,0
"23552",15,317,7,0
"23553",15,318,3,0
"23554",15,318,4,0
"23555",15,318,5,0
"23556",15,318,6,0
"23557",15,318,7,0
"23558",15,319,3,0
"23559",15,319,4,0
"23560",15,319,5,0
"23561",15,319,6,0
"23562",15,319,7,0
"23563",15,320,5,0
"23564",15,320,6,0
"23565",15,320,7,0
"23566",15,321,6,0
"23567",15,321,7,0
"23568",15,322,3,0
"23569",15,322,4,0
"23570",15,322,5,0
"23571",15,322,6,0
"23572",15,323,4,0
"23573",15,323,5,0
"23574",15,323,6,0
"23575",15,323,7,0
"23576",15,324,3,0
"23577",15,324,4,0
"23578",15,324,5,0
"23579",15,324,6,0
"23580",15,324,7,0
"23581",15,325,3,0
"23582",15,325,4,0
"23583",15,325,5,0
"23584",15,325,6,0
"23585",15,325,7,0
"23586",15,326,4,0
"23587",15,326,5,0
"23588",15,326,6,0
"23589",15,326,7,0
"23590",15,327,4,0
"23591",15,327,5,0
"23592",15,328,4,0
"23593",15,328,5,0
"23594",15,328,6,0
"23595",15,329,5,0
"23596",15,329,6,0
"23597",15,329,7,0
"23598",15,330,4,0
"23599",15,330,5,0
"23600",15,330,6,0
"23601",15,330,7,0
"23602",15,331,3,0
"23603",15,331,4,0
"23604",15,331,5,0
"23605",15,332,4,0
"23606",15,332,5,0
"23607",15,332,6,0
"23608",15,332,7,0
"23609",15,333,3,0
"23610",15,333,4,0
"23611",15,333,5,0
"23612",15,333,6,0
"23613",15,333,7,0
"23614",15,334,3,0
"23615",15,334,4,0
"23616",15,334,5,0
"23617",15,335,3,0
"23618",15,335,4,0
"23619",15,335,5,0
"23620",15,335,6,0
"23621",15,335,7,0
"23622",15,336,5,0
"23623",15,336,6,0
"23624",15,336,7,0
"23625",15,337,3,0
"23626",15,337,4,0
"23627",15,337,5,0
"23628",15,337,6,0
"23629",15,338,3,0
"23630",15,338,4,0
"23631",15,338,5,0
"23632",15,339,3,0
"23633",15,339,4,0
"23634",15,339,5,0
"23635",15,339,6,0
"23636",15,339,7,0
"23637",15,340,3,0
"23638",15,340,4,0
"23639",15,340,5,0
"23640",15,340,6,0
"23641",15,341,3,0
